Iter,CatBoost,kNN,SVM (RBF),Gaussian Process,Decision Tree,Random Forest,Neural Net,AdaBoost,Naive Bayes,QDA,XGB
13,0.7777777777777778,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7058823529411764,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7368421052631579,0.7368421052631579,0.7058823529411764
14,0.7142857142857143,0.7368421052631579,0.7368421052631579,0.6666666666666665,0.7142857142857143,0.7142857142857143,0.588235294117647,0.7142857142857143,0.588235294117647,0.6666666666666665,0.42857142857142855
15,0.7999999999999999,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.5,0.7999999999999999,0.7058823529411764,0.5,0.7368421052631579,0.7368421052631579,0.7142857142857143
16,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.8235294117647058,0.8750000000000001,0.8235294117647058,0.75,0.8750000000000001,0.7058823529411764,0.7142857142857143,0.7777777777777778
17,0.7142857142857143,0.39999999999999997,0.7368421052631579,0.7999999999999999,0.9333333333333333,0.7999999999999999,0.7999999999999999,0.8571428571428571,0.8235294117647058,0.75,0.75
18,0.7058823529411764,0.5,0.7368421052631579,0.7368421052631579,0.7142857142857143,0.6666666666666666,0.7368421052631579,0.7142857142857143,0.7777777777777778,0.7368421052631579,0.7777777777777778
19,0.6250000000000001,0.75,0.7058823529411764,0.7058823529411764,0.6666666666666666,0.7058823529411764,0.75,0.6666666666666666,0.6250000000000001,0.6666666666666666,0.75
20,0.7999999999999999,0.7142857142857143,0.8235294117647058,0.8235294117647058,0.7999999999999999,0.7999999999999999,0.5714285714285714,0.7999999999999999,0.75,0.75,0.7058823529411764
21,0.75,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.75,0.75,0.7058823529411764,0.5714285714285714,0.6666666666666665,0.6666666666666665,0.6250000000000001
22,0.8750000000000001,0.7368421052631579,0.7368421052631579,0.7777777777777778,0.7999999999999999,0.8750000000000001,0.7777777777777778,0.7999999999999999,0.7368421052631579,0.7368421052631579,0.7999999999999999
23,0.6153846153846153,0.6250000000000001,0.7368421052631579,0.8235294117647058,0.7692307692307692,0.7142857142857143,0.8235294117647058,0.7692307692307692,0.7777777777777778,0.7777777777777778,0.7999999999999999
24,0.4615384615384615,0.39999999999999997,0.7368421052631579,0.7777777777777778,0.6666666666666666,0.5714285714285714,0.7777777777777778,0.6250000000000001,0.7058823529411764,0.7058823529411764,0.4615384615384615
25,0.7999999999999999,0.6250000000000001,0.6666666666666665,0.6666666666666665,0.6666666666666666,0.7999999999999999,0.6666666666666666,0.6666666666666666,0.6666666666666665,0.6666666666666665,0.8571428571428571
26,0.8750000000000001,0.7368421052631579,0.7777777777777778,0.8235294117647058,0.8750000000000001,0.8750000000000001,0.8235294117647058,0.8235294117647058,0.7777777777777778,0.7777777777777778,0.8235294117647058
27,0.6666666666666666,0.6250000000000001,0.6250000000000001,0.6250000000000001,0.6666666666666666,0.6666666666666666,0.6250000000000001,0.6666666666666666,0.6250000000000001,0.6250000000000001,0.6250000000000001
28,0.6153846153846153,0.4,0.7777777777777778,0.7999999999999999,0.6153846153846153,0.5714285714285714,0.6666666666666666,0.7142857142857143,0.7058823529411764,0.75,0.6666666666666666
29,0.5,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.36363636363636365,0.7999999999999999,0.7777777777777778,0.36363636363636365,0.7777777777777778,0.7777777777777778,0.5
30,0.8235294117647058,0.6666666666666665,0.7368421052631579,0.7368421052631579,0.8235294117647058,0.8235294117647058,0.7777777777777778,0.7777777777777778,0.7368421052631579,0.7368421052631579,0.8235294117647058
31,0.8235294117647058,0.6666666666666665,0.7368421052631579,0.7368421052631579,0.8235294117647058,0.8235294117647058,0.7777777777777778,0.6666666666666666,0.6666666666666665,0.6666666666666665,0.8235294117647058
32,0.7142857142857143,0.5,0.6666666666666665,0.6666666666666665,0.7142857142857143,0.7142857142857143,0.6250000000000001,0.8750000000000001,0.588235294117647,0.588235294117647,0.6153846153846153
33,0.6250000000000001,0.5,0.6666666666666665,0.7058823529411764,0.5333333333333333,0.7058823529411764,0.6666666666666665,0.6250000000000001,0.6666666666666665,0.6666666666666665,0.6666666666666665
34,0.75,0.6666666666666666,0.7142857142857143,0.6153846153846153,0.7999999999999999,0.75,0.5,0.7999999999999999,0.7142857142857143,0.7999999999999999,0.7058823529411764
35,0.6666666666666666,0.5333333333333333,0.7058823529411764,0.5714285714285714,0.5454545454545454,0.6666666666666666,0.6153846153846153,0.4444444444444445,0.5714285714285714,0.5714285714285714,0.6153846153846153
36,0.5714285714285714,0.5,0.7777777777777778,0.7777777777777778,0.5714285714285714,0.5333333333333333,0.7777777777777778,0.4615384615384615,0.7058823529411764,0.7058823529411764,0.5333333333333333
37,0.8235294117647058,0.7368421052631579,0.75,0.75,0.8235294117647058,0.75,0.6666666666666666,0.8235294117647058,0.75,0.7058823529411764,0.7058823529411764
38,0.6250000000000001,0.7999999999999999,0.7368421052631579,0.588235294117647,0.6666666666666666,0.7777777777777778,0.7058823529411764,0.75,0.6666666666666665,0.6666666666666665,0.7777777777777778
39,0.6153846153846153,0.7777777777777778,0.7368421052631579,0.7777777777777778,0.6153846153846153,0.7999999999999999,0.7777777777777778,0.6153846153846153,0.7368421052631579,0.7777777777777778,0.5714285714285714
40,0.7999999999999999,0.6666666666666665,0.7368421052631579,0.7368421052631579,0.7999999999999999,0.8750000000000001,0.8235294117647058,0.7999999999999999,0.7368421052631579,0.7368421052631579,0.7777777777777778
41,0.6250000000000001,0.588235294117647,0.588235294117647,0.588235294117647,0.6666666666666666,0.6250000000000001,0.588235294117647,0.7777777777777778,0.5333333333333333,0.39999999999999997,0.42857142857142855
42,0.4,0.5333333333333333,0.7777777777777778,0.7058823529411764,0.25,0.7692307692307692,0.7058823529411764,0.7272727272727273,0.7058823529411764,0.7058823529411764,0.4
43,0.6666666666666666,0.7058823529411764,0.5333333333333333,0.5333333333333333,0.7142857142857143,0.7999999999999999,0.6250000000000001,0.6666666666666666,0.5333333333333333,0.6250000000000001,0.75
44,0.8235294117647058,0.6250000000000001,0.588235294117647,0.588235294117647,0.8235294117647058,0.8235294117647058,0.6250000000000001,0.75,0.6250000000000001,0.6250000000000001,0.6250000000000001
45,0.6666666666666666,0.5,0.6250000000000001,0.6250000000000001,0.6666666666666666,0.75,0.6250000000000001,0.6666666666666666,0.7058823529411764,0.7777777777777778,0.39999999999999997
46,0.7058823529411764,0.75,0.7777777777777778,0.7777777777777778,0.75,0.7999999999999999,0.75,0.6666666666666666,0.6666666666666666,0.75,0.8571428571428571
47,0.8750000000000001,0.75,0.7368421052631579,0.7777777777777778,0.9333333333333333,0.8750000000000001,0.7368421052631579,0.8571428571428571,0.6666666666666665,0.6666666666666665,0.6666666666666665
48,0.6666666666666666,0.5333333333333333,0.588235294117647,0.588235294117647,0.6666666666666666,0.75,0.6250000000000001,0.6666666666666666,0.6250000000000001,0.6250000000000001,0.4615384615384615
49,0.6250000000000001,0.6666666666666665,0.6250000000000001,0.588235294117647,0.6153846153846153,0.6250000000000001,0.6250000000000001,0.5714285714285714,0.5,0.6250000000000001,0.5333333333333333
50,0.9333333333333333,0.7368421052631579,0.8235294117647058,0.8235294117647058,0.9333333333333333,0.7999999999999999,0.8235294117647058,0.9333333333333333,0.7777777777777778,0.7777777777777778,0.7999999999999999
51,0.30769230769230765,0.6250000000000001,0.5333333333333333,0.5333333333333333,0.30769230769230765,0.5333333333333333,0.5333333333333333,0.42857142857142855,0.6250000000000001,0.6250000000000001,0.5333333333333333
52,0.6666666666666666,0.588235294117647,0.6250000000000001,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.5,0.6250000000000001,0.4615384615384615
53,0.75,0.6250000000000001,0.7368421052631579,0.7777777777777778,0.8750000000000001,0.8235294117647058,0.7368421052631579,0.6666666666666666,0.7368421052631579,0.7368421052631579,0.5714285714285714
54,0.6666666666666666,0.5,0.6153846153846153,0.5,0.4,0.6666666666666666,0.2,0.4,0.4615384615384615,0.5,0.36363636363636365
55,0.75,0.6666666666666665,0.6666666666666665,0.6666666666666665,0.6666666666666666,0.75,0.7058823529411764,0.75,0.6666666666666665,0.6666666666666665,0.75
56,0.7999999999999999,0.7368421052631579,0.7368421052631579,0.6666666666666665,0.6666666666666666,0.7999999999999999,0.6666666666666665,0.6666666666666666,0.6666666666666665,0.6666666666666665,0.7142857142857143
57,0.75,0.6250000000000001,0.7368421052631579,0.7777777777777778,0.7999999999999999,0.75,0.7058823529411764,0.7999999999999999,0.6666666666666666,0.6250000000000001,0.4615384615384615
58,0.6153846153846153,0.5714285714285714,0.7142857142857143,0.6153846153846153,0.4,0.6153846153846153,0.6153846153846153,0.6666666666666666,0.6153846153846153,0.7142857142857143,0.5333333333333333
59,0.7999999999999999,0.6250000000000001,0.7058823529411764,0.7999999999999999,0.5454545454545454,0.7142857142857143,0.7142857142857143,0.5454545454545454,0.6250000000000001,0.6250000000000001,0.5714285714285714
60,0.8235294117647058,0.6250000000000001,0.7058823529411764,0.7058823529411764,0.75,0.8235294117647058,0.6666666666666666,0.75,0.6666666666666666,0.6250000000000001,0.5714285714285714
61,0.7777777777777778,0.7777777777777778,0.7058823529411764,0.7777777777777778,0.8235294117647058,0.7368421052631579,0.75,0.7058823529411764,0.7777777777777778,0.7777777777777778,0.7368421052631579
62,0.6250000000000001,0.7777777777777778,0.7777777777777778,0.5333333333333333,0.6153846153846153,0.75,0.6250000000000001,0.6666666666666666,0.7058823529411764,0.5333333333333333,0.7777777777777778
63,0.8750000000000001,0.6250000000000001,0.7368421052631579,0.7368421052631579,0.8750000000000001,0.8750000000000001,0.7058823529411764,0.7999999999999999,0.7368421052631579,0.7368421052631579,0.8750000000000001
64,0.5,0.5333333333333333,0.7368421052631579,0.7777777777777778,0.6153846153846153,0.6153846153846153,0.6666666666666665,0.7692307692307692,0.6666666666666665,0.6666666666666665,0.588235294117647
65,0.8235294117647058,0.7058823529411764,0.7368421052631579,0.7368421052631579,0.8235294117647058,0.8235294117647058,0.7777777777777778,0.8235294117647058,0.7368421052631579,0.7368421052631579,0.8235294117647058
66,0.7999999999999999,0.7777777777777778,0.7777777777777778,0.7058823529411764,0.6666666666666666,0.7999999999999999,0.8235294117647058,0.7999999999999999,0.7777777777777778,0.7777777777777778,0.8235294117647058
67,0.75,0.6666666666666666,0.5714285714285714,0.5714285714285714,0.75,0.8235294117647058,0.4615384615384615,0.75,0.6250000000000001,0.7058823529411764,0.5714285714285714
68,0.7058823529411764,0.588235294117647,0.588235294117647,0.588235294117647,0.7058823529411764,0.7058823529411764,0.6250000000000001,0.6250000000000001,0.588235294117647,0.5333333333333333,0.588235294117647
69,0.7142857142857143,0.5,0.7368421052631579,0.6666666666666665,0.6666666666666666,0.6153846153846153,0.6666666666666665,0.5454545454545454,0.6666666666666665,0.6666666666666665,0.39999999999999997
70,0.6666666666666666,0.588235294117647,0.6666666666666665,0.6666666666666665,0.7142857142857143,0.7142857142857143,0.6666666666666665,0.6666666666666666,0.588235294117647,0.588235294117647,0.75
71,0.7999999999999999,0.6250000000000001,0.7368421052631579,0.7777777777777778,0.7999999999999999,0.7999999999999999,0.7777777777777778,0.7999999999999999,0.7368421052631579,0.7368421052631579,0.75
72,0.7999999999999999,0.75,0.5714285714285714,0.6666666666666666,0.7999999999999999,0.7999999999999999,0.5714285714285714,0.6153846153846153,0.6666666666666666,0.5714285714285714,0.6666666666666666
73,0.8235294117647058,0.7058823529411764,0.7368421052631579,0.7368421052631579,0.4615384615384615,0.8235294117647058,0.7777777777777778,0.7692307692307692,0.7368421052631579,0.7368421052631579,0.75
74,0.8235294117647058,0.5714285714285714,0.7777777777777778,0.7777777777777778,0.8235294117647058,0.8235294117647058,0.7058823529411764,0.8235294117647058,0.7368421052631579,0.7368421052631579,0.7058823529411764
75,0.75,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.8235294117647058,0.75,0.6666666666666665,0.8750000000000001,0.7058823529411764,0.6250000000000001,0.7777777777777778
76,0.7142857142857143,0.7777777777777778,0.5714285714285714,0.5714285714285714,0.6153846153846153,0.7142857142857143,0.5714285714285714,0.5454545454545454,0.5714285714285714,0.5714285714285714,0.6666666666666666
77,0.7777777777777778,0.5333333333333333,0.7368421052631579,0.7368421052631579,0.7777777777777778,0.7777777777777778,0.7368421052631579,0.7777777777777778,0.7368421052631579,0.7368421052631579,0.7777777777777778
78,0.7142857142857143,0.588235294117647,0.7368421052631579,0.6666666666666665,0.7142857142857143,0.6153846153846153,0.8235294117647058,0.6153846153846153,0.6666666666666665,0.7368421052631579,0.5
79,0.6666666666666666,0.5333333333333333,0.7368421052631579,0.7777777777777778,0.36363636363636365,0.5714285714285714,0.8235294117647058,0.7142857142857143,0.7777777777777778,0.7777777777777778,0.5714285714285714
80,0.8235294117647058,0.7368421052631579,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.8235294117647058,0.8235294117647058,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.7777777777777778
81,0.7058823529411764,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7058823529411764,0.7777777777777778,0.7777777777777778,0.75,0.7058823529411764,0.7058823529411764,0.7058823529411764
82,0.75,0.6666666666666665,0.7777777777777778,0.8235294117647058,0.7142857142857143,0.75,0.7142857142857143,0.7142857142857143,0.6153846153846153,0.6153846153846153,0.6153846153846153
83,0.6153846153846153,0.6666666666666666,0.7058823529411764,0.7058823529411764,0.6153846153846153,0.8750000000000001,0.6666666666666666,0.7999999999999999,0.6666666666666666,0.6250000000000001,0.7142857142857143
84,0.7142857142857143,0.7058823529411764,0.5714285714285714,0.6666666666666666,0.7999999999999999,0.8750000000000001,0.5714285714285714,0.7999999999999999,0.6666666666666666,0.5714285714285714,0.6250000000000001
85,0.8235294117647058,0.7368421052631579,0.7777777777777778,0.7777777777777778,0.7142857142857143,0.8235294117647058,0.7777777777777778,0.4615384615384615,0.7777777777777778,0.7777777777777778,0.7058823529411764
86,0.6250000000000001,0.6250000000000001,0.7368421052631579,0.6666666666666665,0.6250000000000001,0.7777777777777778,0.6666666666666665,0.6250000000000001,0.6666666666666665,0.6666666666666665,0.7058823529411764
87,0.8235294117647058,0.6250000000000001,0.6666666666666666,0.5714285714285714,0.8235294117647058,0.75,0.5714285714285714,0.8235294117647058,0.6666666666666666,0.75,0.6250000000000001
88,0.4615384615384615,0.6250000000000001,0.7058823529411764,0.7058823529411764,0.4615384615384615,0.5714285714285714,0.6250000000000001,0.4615384615384615,0.6250000000000001,0.6250000000000001,0.5333333333333333
89,0.5714285714285714,0.7058823529411764,0.6250000000000001,0.6250000000000001,0.5714285714285714,0.6666666666666666,0.5714285714285714,0.5714285714285714,0.5333333333333333,0.5333333333333333,0.5714285714285714
90,0.7999999999999999,0.7777777777777778,0.7777777777777778,0.7058823529411764,0.7999999999999999,0.8750000000000001,0.75,0.7999999999999999,0.6250000000000001,0.6250000000000001,0.8235294117647058
91,0.7777777777777778,0.6250000000000001,0.7058823529411764,0.7058823529411764,0.75,0.8235294117647058,0.6250000000000001,0.8235294117647058,0.6666666666666665,0.7058823529411764,0.7777777777777778
92,0.8235294117647058,0.6666666666666665,0.7777777777777778,0.8235294117647058,0.8235294117647058,0.7777777777777778,0.75,0.8235294117647058,0.7777777777777778,0.7777777777777778,0.7777777777777778
93,0.6666666666666665,0.42857142857142855,0.5333333333333333,0.5333333333333333,0.6666666666666665,0.7777777777777778,0.42857142857142855,0.6666666666666665,0.6250000000000001,0.42857142857142855,0.7368421052631579
94,0.75,0.6250000000000001,0.5333333333333333,0.5333333333333333,0.7142857142857143,0.6666666666666666,0.5333333333333333,0.7142857142857143,0.6666666666666666,0.6666666666666666,0.6666666666666666
95,0.4615384615384615,0.30769230769230765,0.7777777777777778,0.7142857142857143,0.3333333333333333,0.6666666666666666,0.7142857142857143,0.5,0.7058823529411764,0.7058823529411764,0.5333333333333333
96,0.6153846153846153,0.5333333333333333,0.7777777777777778,0.75,0.7999999999999999,0.8750000000000001,0.75,0.8750000000000001,0.6250000000000001,0.6250000000000001,0.5
97,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8235294117647058,0.8235294117647058,0.7777777777777778,0.75,0.8235294117647058,0.7777777777777778,0.7777777777777778,0.7777777777777778
98,0.5333333333333333,0.6250000000000001,0.8235294117647058,0.8235294117647058,0.7142857142857143,0.75,0.75,0.6666666666666666,0.8235294117647058,0.75,0.4615384615384615
99,0.5714285714285714,0.7999999999999999,0.7368421052631579,0.7999999999999999,0.6666666666666666,0.6153846153846153,0.7692307692307692,0.6,0.7142857142857143,0.7142857142857143,0.7058823529411764
100,0.7142857142857143,0.5714285714285714,0.8750000000000001,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.6153846153846153,0.8571428571428571,0.75,0.75,0.5714285714285714
101,0.7142857142857143,0.7368421052631579,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.8571428571428571,0.8750000000000001,0.8571428571428571,0.7777777777777778,0.7777777777777778,0.6666666666666666
102,0.6250000000000001,0.5,0.5,0.36363636363636365,0.6666666666666666,0.75,0.36363636363636365,0.5,0.6153846153846153,0.6153846153846153,0.5333333333333333
103,0.36363636363636365,0.4,0.7777777777777778,0.75,0.6153846153846153,0.5,0.6666666666666666,0.22222222222222224,0.7058823529411764,0.7058823529411764,0.36363636363636365
104,0.75,0.6250000000000001,0.7368421052631579,0.7142857142857143,0.8571428571428571,0.7999999999999999,0.7142857142857143,0.7142857142857143,0.75,0.75,0.6153846153846153
105,0.8571428571428571,0.7058823529411764,0.7368421052631579,0.7777777777777778,0.6666666666666666,0.8571428571428571,0.7368421052631579,0.6666666666666666,0.7368421052631579,0.7368421052631579,0.7999999999999999
106,0.6666666666666666,0.6250000000000001,0.7058823529411764,0.6250000000000001,0.5714285714285714,0.4615384615384615,0.5714285714285714,0.5454545454545454,0.42857142857142855,0.42857142857142855,0.4615384615384615
107,0.7058823529411764,0.6250000000000001,0.6666666666666666,0.5714285714285714,0.75,0.8235294117647058,0.5714285714285714,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.7058823529411764
108,0.75,0.6666666666666666,0.7368421052631579,0.75,0.75,0.8235294117647058,0.6666666666666666,0.7368421052631579,0.6666666666666666,0.6666666666666666,0.6666666666666666
109,0.6153846153846153,0.5333333333333333,0.6666666666666666,0.6666666666666666,0.7999999999999999,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.8235294117647058,0.75,0.6666666666666666
110,0.7058823529411764,0.7777777777777778,0.4615384615384615,0.6666666666666666,0.5,0.6666666666666665,0.4615384615384615,0.5,0.6153846153846153,0.6153846153846153,0.6666666666666665
111,0.7999999999999999,0.7368421052631579,0.7777777777777778,0.7777777777777778,0.7142857142857143,0.7999999999999999,0.75,0.5454545454545454,0.6666666666666666,0.6666666666666666,0.7142857142857143
112,0.6666666666666665,0.6250000000000001,0.7058823529411764,0.7058823529411764,0.6153846153846153,0.7999999999999999,0.5333333333333333,0.588235294117647,0.7058823529411764,0.7058823529411764,0.588235294117647
113,0.7058823529411764,0.588235294117647,0.6666666666666665,0.7058823529411764,0.7777777777777778,0.7058823529411764,0.7058823529411764,0.7777777777777778,0.6666666666666665,0.6666666666666665,0.7058823529411764
114,0.75,0.5714285714285714,0.7368421052631579,0.75,0.5714285714285714,0.75,0.75,0.6153846153846153,0.7058823529411764,0.7058823529411764,0.7058823529411764
115,0.8235294117647058,0.7368421052631579,0.7777777777777778,0.7777777777777778,0.8235294117647058,0.8235294117647058,0.6250000000000001,0.7142857142857143,0.6666666666666665,0.6666666666666665,0.8235294117647058
116,0.7058823529411764,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.7058823529411764,0.5,0.6666666666666666,0.6153846153846153,0.7142857142857143,0.4615384615384615
117,0.8235294117647058,0.6250000000000001,0.6250000000000001,0.6250000000000001,0.8235294117647058,0.8235294117647058,0.6250000000000001,0.8750000000000001,0.6250000000000001,0.5333333333333333,0.6250000000000001
118,0.75,0.6666666666666666,0.7368421052631579,0.7058823529411764,0.7999999999999999,0.75,0.7058823529411764,0.7999999999999999,0.6666666666666665,0.6666666666666665,0.6666666666666666
119,0.8235294117647058,0.3333333333333333,0.7368421052631579,0.7368421052631579,0.8235294117647058,0.6666666666666665,0.6666666666666666,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.75
120,0.7058823529411764,0.7058823529411764,0.6666666666666665,0.6666666666666665,0.6250000000000001,0.7058823529411764,0.7058823529411764,0.5333333333333333,0.6666666666666665,0.6666666666666665,0.7058823529411764
121,0.5,0.5,0.7777777777777778,0.7777777777777778,0.5,0.588235294117647,0.7777777777777778,0.5,0.7777777777777778,0.7777777777777778,0.5
122,0.6250000000000001,0.7368421052631579,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.5333333333333333,0.8235294117647058,0.6666666666666665,0.6666666666666666,0.5
123,0.7777777777777778,0.6666666666666665,0.7777777777777778,0.7777777777777778,0.7058823529411764,0.7777777777777778,0.6250000000000001,0.7058823529411764,0.30769230769230765,0.30769230769230765,0.7058823529411764
124,0.8235294117647058,0.7368421052631579,0.8235294117647058,0.8235294117647058,0.8750000000000001,0.8235294117647058,0.75,0.7999999999999999,0.6666666666666666,0.6666666666666666,0.8235294117647058
125,0.5714285714285714,0.4615384615384615,0.7777777777777778,0.7058823529411764,0.6666666666666666,0.5714285714285714,0.5333333333333333,0.5714285714285714,0.7058823529411764,0.7058823529411764,0.6666666666666666
126,0.30769230769230765,0.6153846153846153,0.6250000000000001,0.42857142857142855,0.42857142857142855,0.30769230769230765,0.5333333333333333,0.30769230769230765,0.5333333333333333,0.5333333333333333,0.42857142857142855
127,0.75,0.8235294117647058,0.7368421052631579,0.75,0.7999999999999999,0.8750000000000001,0.75,0.7999999999999999,0.7777777777777778,0.75,0.7777777777777778
128,0.7142857142857143,0.39999999999999997,0.7777777777777778,0.8235294117647058,0.5,0.6666666666666666,0.8235294117647058,0.75,0.7058823529411764,0.75,0.5333333333333333
129,0.5,0.39999999999999997,0.6666666666666665,0.588235294117647,0.4,0.7999999999999999,0.588235294117647,0.5454545454545454,0.6666666666666665,0.6250000000000001,0.30769230769230765
130,0.3333333333333333,0.7142857142857143,0.7058823529411764,0.6153846153846153,0.36363636363636365,0.5714285714285714,0.7142857142857143,0.5,0.6153846153846153,0.6153846153846153,0.5714285714285714
131,0.6666666666666666,0.8235294117647058,0.7777777777777778,0.7999999999999999,0.5454545454545454,0.75,0.7142857142857143,0.7142857142857143,0.6666666666666666,0.6666666666666666,0.7058823529411764
132,0.8235294117647058,0.7058823529411764,0.8235294117647058,0.8235294117647058,0.7142857142857143,0.75,0.7142857142857143,0.7142857142857143,0.6153846153846153,0.6153846153846153,0.7777777777777778
133,0.8235294117647058,0.5333333333333333,0.75,0.8235294117647058,0.8750000000000001,0.8750000000000001,0.6666666666666666,0.75,0.7777777777777778,0.7777777777777778,0.75
134,0.6666666666666666,0.7058823529411764,0.7777777777777778,0.7058823529411764,0.5714285714285714,0.8571428571428571,0.7058823529411764,0.5714285714285714,0.7058823529411764,0.7058823529411764,0.7999999999999999
135,0.8235294117647058,0.7368421052631579,0.7777777777777778,0.7777777777777778,0.8235294117647058,0.8235294117647058,0.6250000000000001,0.8235294117647058,0.7368421052631579,0.6666666666666665,0.75
136,0.6666666666666666,0.588235294117647,0.7368421052631579,0.7368421052631579,0.7999999999999999,0.75,0.6666666666666665,0.7999999999999999,0.6666666666666665,0.6666666666666665,0.5714285714285714
137,0.3333333333333333,0.42857142857142855,0.5333333333333333,0.5333333333333333,0.4615384615384615,0.4615384615384615,0.42857142857142855,0.3333333333333333,0.5333333333333333,0.42857142857142855,0.42857142857142855
138,0.6250000000000001,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5333333333333333,0.6250000000000001,0.5714285714285714,0.6666666666666666,0.5714285714285714,0.5714285714285714,0.5
139,0.8235294117647058,0.7368421052631579,0.7777777777777778,0.7777777777777778,0.7999999999999999,0.8235294117647058,0.6250000000000001,0.8750000000000001,0.6250000000000001,0.6666666666666666,0.75
140,0.7692307692307692,0.6666666666666665,0.6666666666666665,0.6666666666666665,0.5454545454545454,0.7692307692307692,0.6250000000000001,0.6666666666666666,0.588235294117647,0.588235294117647,0.6666666666666666
141,0.4615384615384615,0.6666666666666666,0.7368421052631579,0.4615384615384615,0.6666666666666666,0.5714285714285714,0.5,0.5454545454545454,0.6153846153846153,0.5,0.8235294117647058
142,0.7777777777777778,0.7368421052631579,0.7058823529411764,0.6250000000000001,0.7058823529411764,0.8235294117647058,0.6250000000000001,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764
143,0.7368421052631579,0.7058823529411764,0.7368421052631579,0.8235294117647058,0.7999999999999999,0.7368421052631579,0.8235294117647058,0.7142857142857143,0.75,0.75,0.7368421052631579
144,0.7142857142857143,0.6666666666666666,0.6666666666666665,0.6666666666666665,0.7692307692307692,0.6153846153846153,0.588235294117647,0.7692307692307692,0.588235294117647,0.588235294117647,0.588235294117647
145,0.8235294117647058,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.8235294117647058,0.75,0.75,0.8235294117647058,0.7368421052631579,0.7368421052631579,0.7999999999999999
