Iter,CatBoost,kNN,SVM (RBF),Gaussian Process,Decision Tree,Random Forest,Neural Net,AdaBoost,Naive Bayes,QDA,XGB
29,0.8571428571428571,0.6153846153846153,0.75,0.7692307692307692,0.7692307692307692,0.7692307692307692,0.7692307692307692,0.5,0.6,0.8235294117647058,0.7692307692307692
30,0.7142857142857143,0.7692307692307692,0.7999999999999999,0.6153846153846153,0.5,0.5,0.7272727272727273,0.22222222222222224,0.6,0.4444444444444445,0.5
31,0.7999999999999999,0.6153846153846153,0.6666666666666666,0.6153846153846153,0.7999999999999999,0.7999999999999999,0.7692307692307692,0.7142857142857143,0.5714285714285714,0.6666666666666666,0.75
32,0.75,0.7692307692307692,0.7777777777777778,0.8235294117647058,0.7058823529411764,0.7058823529411764,0.7692307692307692,0.6153846153846153,0.75,0.588235294117647,0.7058823529411764
33,0.8235294117647058,0.7692307692307692,0.8750000000000001,0.7142857142857143,0.7142857142857143,0.9333333333333333,0.8571428571428571,0.7999999999999999,0.75,0.7777777777777778,0.8571428571428571
34,0.7999999999999999,0.6153846153846153,0.75,0.7142857142857143,0.42857142857142855,0.6666666666666666,0.7272727272727273,0.5,0.7142857142857143,0.7999999999999999,0.7999999999999999
35,0.8333333333333333,0.7692307692307692,0.75,0.8333333333333333,0.4444444444444445,0.6,0.8333333333333333,0.6,0.6666666666666666,0.6153846153846153,0.4444444444444445
36,0.6666666666666666,0.5714285714285714,0.7142857142857143,0.6153846153846153,0.6666666666666666,0.7142857142857143,0.7272727272727273,0.5454545454545454,0.6,0.5714285714285714,0.6666666666666666
37,0.75,0.6666666666666666,0.7142857142857143,0.8235294117647058,0.6666666666666666,0.75,0.7142857142857143,0.6666666666666666,0.7058823529411764,0.8750000000000001,0.6666666666666666
38,0.75,0.8750000000000001,0.7777777777777778,0.8235294117647058,0.6250000000000001,0.7777777777777778,0.7058823529411764,0.6250000000000001,0.7777777777777778,0.8750000000000001,0.75
39,0.5333333333333333,0.5714285714285714,0.6250000000000001,0.5333333333333333,0.5333333333333333,0.5714285714285714,0.6250000000000001,0.5333333333333333,0.4615384615384615,0.588235294117647,0.30769230769230765
40,0.42857142857142855,0.6250000000000001,0.6250000000000001,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.4615384615384615,0.588235294117647,0.42857142857142855
41,0.7142857142857143,0.5333333333333333,0.6250000000000001,0.5714285714285714,0.4615384615384615,0.6153846153846153,0.6666666666666666,0.4615384615384615,0.36363636363636365,0.4615384615384615,0.7142857142857143
42,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.75,0.7058823529411764,0.75
43,0.8235294117647058,0.6666666666666666,0.7058823529411764,0.5714285714285714,0.7058823529411764,0.7777777777777778,0.6153846153846153,0.6666666666666666,0.75,0.6666666666666665,0.8235294117647058
44,0.8235294117647058,0.7058823529411764,0.7777777777777778,0.7058823529411764,0.75,0.7777777777777778,0.8235294117647058,0.7777777777777778,0.7058823529411764,0.5,0.7777777777777778
45,0.75,0.6250000000000001,0.75,0.75,0.75,0.75,0.7999999999999999,0.75,0.75,0.75,0.75
46,0.7999999999999999,0.7142857142857143,0.7777777777777778,0.75,0.6666666666666666,0.7142857142857143,0.7692307692307692,0.7142857142857143,0.7142857142857143,0.6250000000000001,0.6153846153846153
47,0.75,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.7999999999999999,0.75,0.7142857142857143,0.8750000000000001,0.7692307692307692,0.5714285714285714,0.8235294117647058
48,0.7777777777777778,0.7058823529411764,0.7777777777777778,0.7777777777777778,0.8235294117647058,0.7777777777777778,0.7777777777777778,0.7058823529411764,0.8235294117647058,0.8235294117647058,0.75
49,0.5333333333333333,0.6666666666666666,0.6250000000000001,0.5714285714285714,0.6250000000000001,0.5333333333333333,0.6153846153846153,0.5,0.7142857142857143,0.4615384615384615,0.7058823529411764
50,0.75,0.75,0.75,0.6666666666666666,0.7058823529411764,0.75,0.5714285714285714,0.6250000000000001,0.7999999999999999,0.5333333333333333,0.6666666666666666
51,0.8235294117647058,0.75,0.7368421052631579,0.8235294117647058,0.7058823529411764,0.8235294117647058,0.8235294117647058,0.7692307692307692,0.6250000000000001,0.7777777777777778,0.7142857142857143
52,0.6250000000000001,0.6250000000000001,0.7058823529411764,0.6666666666666666,0.6666666666666666,0.7058823529411764,0.5714285714285714,0.5333333333333333,0.75,0.7368421052631579,0.42857142857142855
53,0.6250000000000001,0.7999999999999999,0.7368421052631579,0.8571428571428571,0.5333333333333333,0.7058823529411764,0.75,0.6250000000000001,0.75,0.7999999999999999,0.7058823529411764
54,0.7999999999999999,0.7999999999999999,0.7368421052631579,0.7142857142857143,0.7692307692307692,0.75,0.8571428571428571,0.6153846153846153,0.6153846153846153,0.5714285714285714,0.75
55,0.8571428571428571,0.7999999999999999,0.8235294117647058,0.7999999999999999,0.8571428571428571,0.8571428571428571,0.7999999999999999,0.6153846153846153,0.7999999999999999,0.7142857142857143,0.8571428571428571
56,0.8571428571428571,0.7142857142857143,0.75,0.6666666666666666,0.6153846153846153,0.8750000000000001,0.7142857142857143,0.6250000000000001,0.6666666666666666,0.6666666666666666,0.75
57,0.8571428571428571,0.7999999999999999,0.7777777777777778,0.8235294117647058,0.7692307692307692,0.8571428571428571,0.923076923076923,0.7692307692307692,0.8333333333333333,0.8235294117647058,0.75
58,0.8571428571428571,0.7999999999999999,0.6666666666666666,0.75,0.6153846153846153,0.7142857142857143,0.7142857142857143,0.6153846153846153,0.7142857142857143,0.75,0.5
59,0.7142857142857143,0.7999999999999999,0.7368421052631579,0.8750000000000001,0.7142857142857143,0.7142857142857143,0.9333333333333333,0.6153846153846153,0.7999999999999999,0.75,0.7692307692307692
60,0.7999999999999999,0.7999999999999999,0.8750000000000001,0.7999999999999999,0.5714285714285714,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.8750000000000001,0.7777777777777778,0.7142857142857143
61,0.8750000000000001,0.75,0.7368421052631579,0.7058823529411764,0.5714285714285714,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.7777777777777778,0.6666666666666665,0.6250000000000001
62,0.6153846153846153,0.6666666666666666,0.6153846153846153,0.6666666666666666,0.6153846153846153,0.6666666666666666,0.6666666666666666,0.5454545454545454,0.6153846153846153,0.6250000000000001,0.6666666666666666
63,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5333333333333333,0.7142857142857143,0.7058823529411764,0.7142857142857143,0.6666666666666666,0.6666666666666666,0.7999999999999999,0.6666666666666666
64,0.7999999999999999,0.7999999999999999,0.8235294117647058,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7058823529411764,0.7142857142857143,0.8750000000000001,0.7999999999999999
65,0.6153846153846153,0.6666666666666666,0.7999999999999999,0.75,0.6666666666666666,0.7692307692307692,0.6666666666666666,0.6153846153846153,0.6666666666666666,0.4444444444444445,0.6666666666666666
66,0.75,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.7058823529411764,0.6250000000000001,0.6153846153846153,0.75,0.7142857142857143,0.4,0.75
67,0.8750000000000001,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.6666666666666666,0.75,0.8235294117647058,0.7777777777777778,0.8235294117647058,0.8235294117647058,0.7777777777777778
68,0.7142857142857143,0.6153846153846153,0.8235294117647058,0.5714285714285714,0.4615384615384615,0.5714285714285714,0.923076923076923,0.5,0.4615384615384615,0.7058823529411764,0.6153846153846153
69,0.7999999999999999,0.7999999999999999,0.6666666666666666,0.75,0.75,0.7999999999999999,0.7142857142857143,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.7058823529411764
70,0.5714285714285714,0.5714285714285714,0.75,0.6666666666666666,0.5333333333333333,0.75,0.6666666666666666,0.5333333333333333,0.6666666666666666,0.7058823529411764,0.75
71,0.6153846153846153,0.5,0.7999999999999999,0.5714285714285714,0.6153846153846153,0.6153846153846153,0.6,0.5,0.6153846153846153,0.6666666666666666,0.5
72,0.7999999999999999,0.7142857142857143,0.7058823529411764,0.75,0.75,0.75,0.7999999999999999,0.75,0.75,0.7058823529411764,0.7999999999999999
73,0.7999999999999999,0.7142857142857143,0.75,0.7999999999999999,0.6153846153846153,0.7999999999999999,0.7692307692307692,0.6666666666666666,0.4615384615384615,0.7999999999999999,0.6153846153846153
74,0.7058823529411764,0.7142857142857143,0.8235294117647058,0.7142857142857143,0.7058823529411764,0.8235294117647058,0.6666666666666666,0.7058823529411764,0.7142857142857143,0.8571428571428571,0.8235294117647058
75,0.5,0.5,0.5,0.6153846153846153,0.5,0.5,0.6666666666666666,0.5,0.5454545454545454,0.36363636363636365,0.4615384615384615
76,0.8750000000000001,0.75,0.7777777777777778,0.8750000000000001,0.5714285714285714,0.8750000000000001,0.9333333333333333,0.75,0.7999999999999999,0.7058823529411764,0.8235294117647058
77,0.8235294117647058,0.8333333333333333,0.8750000000000001,0.9333333333333333,0.7999999999999999,0.8235294117647058,0.8750000000000001,0.8235294117647058,0.7692307692307692,0.923076923076923,0.8750000000000001
78,0.6250000000000001,0.6666666666666666,0.6666666666666665,0.6666666666666666,0.6250000000000001,0.5333333333333333,0.6666666666666666,0.6250000000000001,0.5714285714285714,0.42857142857142855,0.6250000000000001
79,0.75,0.6153846153846153,0.6153846153846153,0.7142857142857143,0.4,0.6666666666666666,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7999999999999999,0.8235294117647058
80,0.8235294117647058,0.6153846153846153,0.6666666666666666,0.7142857142857143,0.7058823529411764,0.7058823529411764,0.7999999999999999,0.7058823529411764,0.7142857142857143,0.5714285714285714,0.7777777777777778
81,0.5714285714285714,0.5714285714285714,0.6153846153846153,0.5333333333333333,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.4615384615384615,0.5714285714285714,0.5714285714285714,0.5714285714285714
82,0.7777777777777778,0.7999999999999999,0.8235294117647058,0.7777777777777778,0.7058823529411764,0.7058823529411764,0.8750000000000001,0.5714285714285714,0.7142857142857143,0.7777777777777778,0.8235294117647058
83,0.9333333333333333,0.6153846153846153,0.8235294117647058,0.8571428571428571,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8235294117647058,0.8571428571428571
84,0.5,0.7692307692307692,0.75,0.6666666666666666,0.4615384615384615,0.5,0.8333333333333333,0.5454545454545454,0.6666666666666666,0.7777777777777778,0.7999999999999999
85,0.7368421052631579,0.7368421052631579,0.6666666666666665,0.588235294117647,0.7368421052631579,0.7368421052631579,0.6666666666666665,0.7368421052631579,0.6666666666666665,0.5,0.7368421052631579
86,0.7999999999999999,0.5714285714285714,0.6666666666666666,0.5714285714285714,0.36363636363636365,0.5,0.7692307692307692,0.36363636363636365,0.5454545454545454,0.8571428571428571,0.7142857142857143
87,0.7058823529411764,0.75,0.75,0.7058823529411764,0.6666666666666666,0.7058823529411764,0.75,0.7058823529411764,0.75,0.8750000000000001,0.7058823529411764
88,0.7777777777777778,0.7999999999999999,0.7058823529411764,0.7999999999999999,0.7368421052631579,0.7777777777777778,0.7999999999999999,0.8750000000000001,0.7142857142857143,0.75,0.8571428571428571
89,0.7142857142857143,0.6666666666666666,0.75,0.6666666666666666,0.7692307692307692,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.7692307692307692,0.7142857142857143,0.7142857142857143
90,0.7999999999999999,0.6153846153846153,0.6153846153846153,0.5,0.7999999999999999,0.6153846153846153,0.5,0.6153846153846153,0.6153846153846153,0.5454545454545454,0.75
91,0.75,0.7999999999999999,0.75,0.7058823529411764,0.5714285714285714,0.6666666666666666,0.7142857142857143,0.5714285714285714,0.6666666666666666,0.7058823529411764,0.75
92,0.75,0.5,0.7999999999999999,0.6666666666666666,0.6666666666666666,0.75,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.8750000000000001,0.75
93,0.7142857142857143,0.7692307692307692,0.6666666666666666,0.6666666666666666,0.7692307692307692,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.6153846153846153,0.7142857142857143
94,0.75,0.7999999999999999,0.7777777777777778,0.8235294117647058,0.7058823529411764,0.8235294117647058,0.8750000000000001,0.8750000000000001,0.7058823529411764,0.7777777777777778,0.8750000000000001
95,0.7999999999999999,0.6666666666666666,0.8235294117647058,0.8235294117647058,0.7142857142857143,0.7142857142857143,0.8750000000000001,0.7999999999999999,0.8750000000000001,0.75,0.7999999999999999
96,0.75,0.8750000000000001,0.8235294117647058,0.75,0.75,0.75,0.7999999999999999,0.75,0.7999999999999999,0.7777777777777778,0.75
97,0.8750000000000001,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7058823529411764,0.75,0.7777777777777778,0.6666666666666666,0.7058823529411764,0.7777777777777778,0.6666666666666666
98,0.7777777777777778,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7777777777777778,0.8235294117647058,0.7058823529411764,0.6666666666666666,0.6250000000000001,0.7058823529411764,0.8235294117647058
99,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7142857142857143,0.7142857142857143,0.7999999999999999,0.7999999999999999,0.6666666666666666,0.7058823529411764,0.7142857142857143
100,0.7142857142857143,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.5,0.7142857142857143,0.7999999999999999,0.5,0.7142857142857143,0.7999999999999999,0.7142857142857143
101,0.7692307692307692,0.8571428571428571,0.6250000000000001,0.7692307692307692,0.5454545454545454,0.6153846153846153,0.7692307692307692,0.6153846153846153,0.5714285714285714,0.7777777777777778,0.75
102,0.7142857142857143,0.6666666666666666,0.6666666666666665,0.6153846153846153,0.5,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.7058823529411764,0.6666666666666666,0.7058823529411764
103,0.5714285714285714,0.5333333333333333,0.6250000000000001,0.5714285714285714,0.30769230769230765,0.5333333333333333,0.5714285714285714,0.5714285714285714,0.5333333333333333,0.7777777777777778,0.5333333333333333
104,0.7142857142857143,0.6666666666666666,0.75,0.7692307692307692,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7999999999999999,0.75,0.6153846153846153
105,0.6250000000000001,0.8333333333333333,0.7777777777777778,0.6666666666666666,0.6153846153846153,0.6250000000000001,0.75,0.5,0.5714285714285714,0.7368421052631579,0.7999999999999999
106,0.75,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5714285714285714,0.8235294117647058,0.7777777777777778,0.5714285714285714,0.7777777777777778,0.8235294117647058,0.6666666666666666
107,0.6666666666666666,0.7692307692307692,0.6250000000000001,0.5454545454545454,0.6,0.5,0.7692307692307692,0.5454545454545454,0.75,0.7999999999999999,0.5
108,0.7142857142857143,0.9333333333333333,0.8750000000000001,0.8750000000000001,0.6153846153846153,0.8750000000000001,0.9333333333333333,0.6153846153846153,0.8571428571428571,0.8235294117647058,0.7692307692307692
109,0.6666666666666666,0.5714285714285714,0.7692307692307692,0.7692307692307692,0.6666666666666666,0.7142857142857143,0.7999999999999999,0.5,0.5454545454545454,0.75,0.4615384615384615
110,0.75,0.5333333333333333,0.6666666666666665,0.6666666666666666,0.6153846153846153,0.6250000000000001,0.7999999999999999,0.6250000000000001,0.6666666666666665,0.75,0.7058823529411764
111,0.6250000000000001,0.75,0.8235294117647058,0.8235294117647058,0.588235294117647,0.7368421052631579,0.8750000000000001,0.6250000000000001,0.7999999999999999,0.8235294117647058,0.6250000000000001
112,0.75,0.8235294117647058,0.7777777777777778,0.8235294117647058,0.75,0.7777777777777778,0.75,0.6666666666666665,0.7999999999999999,0.8571428571428571,0.75
113,0.7058823529411764,0.8235294117647058,0.7777777777777778,0.7777777777777778,0.6250000000000001,0.75,0.7777777777777778,0.6666666666666666,0.6666666666666665,0.7777777777777778,0.75
114,0.7999999999999999,0.7692307692307692,0.8750000000000001,0.8571428571428571,0.5714285714285714,0.7058823529411764,0.7692307692307692,0.5714285714285714,0.75,0.8235294117647058,0.5714285714285714
115,0.7999999999999999,0.5714285714285714,0.7777777777777778,0.7999999999999999,0.6153846153846153,0.7777777777777778,0.8571428571428571,0.7058823529411764,0.8235294117647058,0.8750000000000001,0.7777777777777778
116,0.7058823529411764,0.75,0.7368421052631579,0.75,0.75,0.75,0.7692307692307692,0.7058823529411764,0.7058823529411764,0.6666666666666665,0.75
117,0.7999999999999999,0.7999999999999999,0.75,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.8571428571428571,0.6666666666666666,0.8571428571428571,0.75,0.8235294117647058
118,0.7999999999999999,0.5714285714285714,0.7058823529411764,0.75,0.7692307692307692,0.8571428571428571,0.7692307692307692,0.7692307692307692,0.6666666666666666,0.6666666666666665,0.8571428571428571
119,0.7999999999999999,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.7999999999999999,0.7999999999999999,0.7692307692307692,0.7058823529411764,0.7142857142857143,0.7692307692307692,0.7058823529411764
120,0.8235294117647058,0.6666666666666666,0.8235294117647058,0.8235294117647058,0.75,0.8235294117647058,0.8235294117647058,0.75,0.6666666666666666,0.8235294117647058,0.8235294117647058
121,0.4615384615384615,0.6666666666666666,0.7368421052631579,0.75,0.42857142857142855,0.4615384615384615,0.75,0.4,0.7142857142857143,0.6666666666666666,0.4
122,0.3333333333333333,0.7142857142857143,0.7058823529411764,0.5454545454545454,0.5333333333333333,0.16666666666666666,0.6666666666666666,0.2,0.7692307692307692,0.7692307692307692,0.42857142857142855
123,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.6153846153846153,0.7692307692307692,0.75,0.7142857142857143
124,0.7692307692307692,0.8333333333333333,0.7999999999999999,0.8333333333333333,0.6666666666666666,0.8571428571428571,0.8333333333333333,0.7692307692307692,0.6666666666666666,0.7999999999999999,0.7692307692307692
125,0.7142857142857143,0.2,0.7999999999999999,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.36363636363636365,0.8571428571428571,0.7692307692307692,0.6153846153846153
126,0.5714285714285714,0.7999999999999999,0.7999999999999999,0.7142857142857143,0.5,0.6666666666666666,0.7999999999999999,0.75,0.5714285714285714,0.6666666666666666,0.5714285714285714
127,0.5714285714285714,0.4615384615384615,0.6250000000000001,0.5714285714285714,0.4615384615384615,0.5714285714285714,0.5714285714285714,0.4615384615384615,0.6250000000000001,0.6666666666666666,0.6666666666666666
128,0.7999999999999999,0.7999999999999999,0.7142857142857143,0.6250000000000001,0.7142857142857143,0.75,0.7692307692307692,0.7142857142857143,0.7692307692307692,0.7142857142857143,0.8750000000000001
129,0.5,0.5454545454545454,0.6666666666666666,0.5454545454545454,0.4,0.4615384615384615,0.7692307692307692,0.5,0.6153846153846153,0.588235294117647,0.4615384615384615
130,0.7999999999999999,0.75,0.7058823529411764,0.7999999999999999,0.7142857142857143,0.7999999999999999,0.7999999999999999,0.7692307692307692,0.7999999999999999,0.6250000000000001,0.7999999999999999
131,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.4615384615384615,0.5,0.4615384615384615,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.7142857142857143
132,0.7999999999999999,0.7692307692307692,0.6153846153846153,0.7142857142857143,0.6,0.7999999999999999,0.6666666666666666,0.6153846153846153,0.7692307692307692,0.6250000000000001,0.7999999999999999
133,0.7999999999999999,0.7142857142857143,0.75,0.7999999999999999,0.5,0.7999999999999999,0.8571428571428571,0.5714285714285714,0.8571428571428571,0.6666666666666665,0.7142857142857143
134,0.8235294117647058,0.7142857142857143,0.8235294117647058,0.7999999999999999,0.6153846153846153,0.7999999999999999,0.8750000000000001,0.7999999999999999,0.8235294117647058,0.7058823529411764,0.75
135,0.7999999999999999,0.6666666666666666,0.8750000000000001,0.8750000000000001,0.7142857142857143,0.7777777777777778,0.7272727272727273,0.7142857142857143,0.8750000000000001,0.8235294117647058,0.6153846153846153
136,0.6666666666666666,0.8571428571428571,0.7058823529411764,0.6250000000000001,0.5454545454545454,0.6666666666666665,0.6666666666666666,0.6666666666666665,0.8571428571428571,0.5333333333333333,0.6666666666666665
137,0.8750000000000001,0.8235294117647058,0.8235294117647058,0.8750000000000001,0.7058823529411764,0.8750000000000001,0.8750000000000001,0.6666666666666666,0.8750000000000001,0.7777777777777778,0.7058823529411764
138,0.7142857142857143,0.75,0.75,0.75,0.75,0.6153846153846153,0.7999999999999999,0.6153846153846153,0.6153846153846153,0.7058823529411764,0.7142857142857143
139,0.7058823529411764,0.6250000000000001,0.6250000000000001,0.5333333333333333,0.5714285714285714,0.7058823529411764,0.5714285714285714,0.42857142857142855,0.7999999999999999,0.5,0.8235294117647058
140,0.7999999999999999,0.6666666666666666,0.75,0.8571428571428571,0.6666666666666666,0.7999999999999999,0.8571428571428571,0.5714285714285714,0.7692307692307692,0.6250000000000001,0.75
141,0.8571428571428571,0.6153846153846153,0.7999999999999999,0.6153846153846153,0.5454545454545454,0.4615384615384615,0.8571428571428571,0.5454545454545454,0.7142857142857143,0.7777777777777778,0.5333333333333333
142,0.7142857142857143,0.6250000000000001,0.7058823529411764,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.6666666666666666,0.5714285714285714
143,0.75,0.6153846153846153,0.6250000000000001,0.5714285714285714,0.4615384615384615,0.4615384615384615,0.6153846153846153,0.36363636363636365,0.6153846153846153,0.7142857142857143,0.6153846153846153
144,0.8571428571428571,0.7692307692307692,0.8750000000000001,0.8571428571428571,0.8333333333333333,0.7999999999999999,0.7692307692307692,0.5454545454545454,0.7999999999999999,0.8235294117647058,0.6666666666666666
145,0.42857142857142855,0.6153846153846153,0.6153846153846153,0.4615384615384615,0.6250000000000001,0.42857142857142855,0.5,0.4615384615384615,0.6153846153846153,0.5333333333333333,0.39999999999999997
146,0.7692307692307692,0.6666666666666666,0.6250000000000001,0.4444444444444445,0.6666666666666666,0.7142857142857143,0.6,0.6666666666666666,0.5714285714285714,0.8571428571428571,0.7142857142857143
147,0.5,0.6153846153846153,0.6250000000000001,0.6153846153846153,0.7692307692307692,0.5714285714285714,0.7142857142857143,0.5454545454545454,0.6153846153846153,0.5714285714285714,0.5
